d_host_is_superhost,n_host_listings_count,n_host_total_listings_count,d_host_has_profile_pic,d_host_identity_verified,f_neighbourhood_cleansed,n_latitude,n_longitude,f_property_type,n_accommodates,n_bedrooms,n_beds,price,n_minimum_nights,n_maximum_nights,n_minimum_minimum_nights,n_maximum_minimum_nights,n_minimum_maximum_nights,n_maximum_maximum_nights,n_minimum_nights_avg_ntm,n_maximum_nights_avg_ntm,d_has_availability,n_availability_30,n_availability_60,n_availability_90,n_availability_365,n_number_of_reviews,n_number_of_reviews_ltm,n_number_of_reviews_l30d,n_review_scores_rating,n_review_scores_accuracy,n_review_scores_cleanliness,n_review_scores_checkin,n_review_scores_communication,n_review_scores_location,n_review_scores_value,d_instant_bookable,n_calculated_host_listings_count,n_calculated_host_listings_count_entire_homes,n_calculated_host_listings_count_private_rooms,n_calculated_host_listings_count_shared_rooms,n_reviews_per_month,n_p_host_response_rate,n_p_host_acceptance_rate,n_bathrooms,n_dt_host_since_to_today,n_dt_first_review_to_today,n_dt_last_review_to_today,d_tv,d_ac,d_backyard,d_baking_sheet,d_bathtub,d_bbq,d_board_games,d_brekkie,d_coffee,d_ceiling_fan,d_clothing_storage,d_dedicated_workspace,d_dishwasher,d_dryer,d_drying_rack,d_eco,d_wifi,d_fire_guard,d_first_aid,d_fitness,d_heating,d_high_chair,d_organic,d_hot_tub,d_spa,d_fireplace,d_iron,d_bluetooth,d_nespresso,d_kitchen_aid,d_rice_maker,d_mosquito_net,d_laundromat,d_security_camera,d_free_parking,d_long_term,d_pool,d_pets_allowed,d_beachfront,d_lake_access,d_kayak,d_piano,d_pingpong,d_outdoor_dining_area,d_outdoor_furniture,d_outdoor_pool,d_outdoor_shower,d_game_console,d_nintendo,d_ps,d_alexa,d_amazon_prime,d_apple,d_bang_and_olufsen,d_beats,d_bosch,d_boombox,d_bose,d_chromecast,d_google,d_jbl,d_jvc,d_netlix,d_pioneer,d_aroma_zone,d_attitude,d_aveda,d_bella_pella,d_costco,d_dove,d_dumarchand,d_garnier,d_head_and_shoulders,d_ivory,d_kiehls,d_kirkland,d_loreal,d_lemieux,d_melaleuca,d_nivea,d_olay,d_ordinaire,d_organix,d_pantene,d_plusieurs,d_baby_bath,d_baby_monitor,d_baby_safety_gates,d_babysitter_rec,d_crib,d_children,d_danby,d_divers,d_electrolux,d_fisher_and_paykel,d_frigidaire,d_galanz,d_induction,d_inglis,d_kenmore,d_lg,d_miele,d_samsung,d_hv_facebook,d_hv_google,d_hv_government_id,d_hv_jumio,d_hv_manual,d_hv_kba,d_hv_phone,d_hv_reviews,d_hv_selfie,d_hv_sent_id,d_hv_sesame,d_hv_email,d_missing_n_review_scores_rating,d_missing_n_review_scores_accuracy,d_missing_n_review_scores_cleanliness,d_missing_n_review_scores_checkin,d_missing_n_review_scores_communication,d_missing_n_review_scores_location,d_missing_n_review_scores_value,d_missing_n_reviews_per_month,d_missing_n_p_host_response_rate,d_missing_n_p_host_acceptance_rate,d_missing_n_dt_first_review_to_today,d_missing_n_dt_last_review_to_today,n_squared_number_of_reviews,n_cubic_number_of_reviews,n_ln_host_since_to_today
0,2,2,1,1,Le Plateau-Mont-Royal,45.52408,-73.59482,Entire rental unit,2,1,1,37,31,1125,31,31,1125,1125,31,1125,1,0,6,18,39,76,2,0,4.82,4.93,4.84,4.96,4.92,5,4.87,1,4,4,0,0,2.16,0,0,1,2798,1115,131,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5776,438976,7.937017489515454
0,10,10,1,1,Le Plateau-Mont-Royal,45.50973,-73.57165,Entire loft,3,1,1,92,1,200,1,2,200,200,1,200,1,19,40,40,65,151,42,10,4.53,4.68,4.54,4.87,4.83,4.76,4.54,1,10,10,0,0,3.54,0,0,1,2817,1339,63,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,22801,3442951,7.943782692458625
0,1,1,1,1,Mercier-Hochelaga-Maisonneuve,45.54107,-73.55373,Entire rental unit,6,2,3,369,2,1125,2,5,1125,1125,4.3,1125,1,0,0,0,82,94,0,0,4.56,4.73,4.58,4.73,4.9,4.92,4.68,1,1,1,0,0,2.2,0,0,1,1343,1338,697,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,8836,830584,7.203405521083095
0,1,1,1,1,Ville-Marie,45.51094,-73.55229,Entire condominium (condo),3,1,1,200,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,5,0,0,4.25,4.5,4,4.75,4.75,5,3.5,0,1,1,0,0,0.16,0,0,1,2595,987,894,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,25,125,7.86172707782398
0,8,8,1,1,Ville-Marie,45.51385,-73.55983,Entire rental unit,2,1,1,106,1,1124,1,1,1124,1124,1,1124,1,13,43,73,73,76,4,1,4.84,4.84,4.99,4.89,4.99,4.92,4.68,0,2,2,0,0,1.78,0,0,1,1476,1338,78,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5776,438976,7.29776828253138
0,7,7,1,1,Le Plateau-Mont-Royal,45.51714,-73.57362,Entire rental unit,6,3,3,99,2,130,2,2,1125,1125,2,1125,0,0,0,0,0,39,0,0,4.72,4.85,4.72,4.87,4.72,4.92,4.77,0,6,6,0,0,0.92,0,0,1,1359,1325,687,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1521,59319,7.215239978730097
1,19,19,1,1,Mercier-Hochelaga-Maisonneuve,45.54098,-73.54998,Entire rental unit,4,2,2,99,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,73,0,0,4.84,4.92,4.86,4.96,4.93,4.71,4.74,0,2,2,0,0,1.71,0,0,1,2479,1339,478,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5329,389017,7.8160138391590275
1,14,14,1,1,Ville-Marie,45.5152,-73.55925,Entire rental unit,2,1,1,126,1,1125,1,1,1125,1125,1,1125,1,24,54,84,84,56,11,2,4.88,4.86,4.84,4.84,4.95,4.91,4.75,0,11,11,0,0,1.31,0,0,1,2415,1339,79,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3136,175616,7.789868559054706
0,2,2,1,1,Ville-Marie,45.49676,-73.5856,Entire rental unit,2,1,1,75,1,5,1,1,5,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1.5,2305,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7.743269700829004
0,1,1,1,1,Le Plateau-Mont-Royal,45.5207,-73.58086,Entire rental unit,5,1,3,95,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,3,0,0,5,5,5,5,5,5,5,0,1,1,0,0,0.07,0,0,1,3260,1308,987,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,9,27,8.089789175789319
0,3,3,1,1,Ville-Marie,45.53027,-73.55432,Entire rental unit,5,2,2,61,30,360,30,30,360,360,30,360,1,2,32,62,83,95,5,1,4.78,4.84,4.85,4.86,4.83,4.74,4.83,0,2,2,0,0,2.23,0,0,1,2372,1338,86,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,9025,857375,7.771910256435763
0,1,1,1,0,Le Plateau-Mont-Royal,45.51108,-73.57579,Entire rental unit,2,1,1,63,1,1125,1,2,1125,1125,1.3,1125,1,0,0,0,0,24,0,0,4.63,4.75,4.71,5,4.88,4.92,4.67,1,1,1,0,0,0.56,0,0,1,1342,1341,1231,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,576,13824,7.202661196523238
0,1,1,1,1,Le Plateau-Mont-Royal,45.52951,-73.57065,Entire rental unit,4,1,2,80,7,1124,7,7,1125,1125,7,1125,1,0,0,0,0,9,0,0,4.56,4.67,4.22,5,5,4.89,4.56,1,1,1,0,0,0.21,0,0,1,2444,1327,861,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,81,729,7.801800401908973
1,14,14,1,1,Le Plateau-Mont-Royal,45.51141,-73.57384,Entire rental unit,4,1,1,125,1,1125,1,1,1125,1125,1,1125,1,14,36,36,36,41,31,4,4.63,4.61,4.8,4.71,4.73,4.78,4.63,0,11,11,0,0,0.97,0,0,1,2415,1325,79,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1681,68921,7.789868559054706
0,2,2,1,0,Le Plateau-Mont-Royal,45.52639,-73.57413,Entire rental unit,3,1,1,120,2,25,2,2,1125,1125,2,1125,1,26,37,37,37,7,3,0,5,4.25,4.5,4.75,4.5,4.75,4.75,1,1,1,0,0,0.16,0,0,1,1342,1342,120,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,49,343,7.202661196523238
0,40,40,1,1,Le Plateau-Mont-Royal,45.52338,-73.57763,Entire rental unit,4,2,2,132,1,1125,30,30,30,30,30,30,1,0,2,32,307,1,0,0,4,5,5,5,3,5,4,0,36,36,0,0,0.04,0,0,2.5,4015,862,862,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,8.298041661371565
1,1,1,1,1,Le Plateau-Mont-Royal,45.52066,-73.58131,Entire condominium (condo),6,2,3,145,3,1124,4,4,1124,1124,4,1124,1,0,0,0,0,45,3,0,4.91,4.96,4.8,5,5,4.96,4.84,0,1,1,0,0,1.08,0,0,1,2755,1311,120,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2025,91125,7.9215356321335495
0,40,40,1,1,Ville-Marie,45.49794,-73.57051,Entire rental unit,2,1,1,120,1,1125,1,1,1125,1125,1,1125,1,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,1,4015,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,8.298041661371565
0,40,40,1,1,Ville-Marie,45.50156,-73.57608,Entire rental unit,4,2,2,148,1,1125,30,30,30,30,30,30,1,4,34,64,339,1,0,0,5,5,5,4,5,5,4,0,36,36,0,0,0.03,0,0,2,4015,1166,1166,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,8.298041661371565
0,1,1,1,1,Le Plateau-Mont-Royal,45.52223,-73.57748,Entire rental unit,3,1,1,131,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,5,0,0,5,5,5,5,5,5,5,1,1,1,0,0,0.16,0,0,1,2714,1025,835,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,25,125,7.906547232368036
0,1,1,1,1,Rosemont-La Petite-Patrie,45.55026,-73.59816,Entire rental unit,2,1,1,70,2,10,2,2,10,10,2,10,1,0,0,0,0,4,0,0,4.25,4.5,4.5,5,5,5,4.75,0,1,1,0,0,0.1,0,0,1,3555,1318,1290,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,16,64,8.176391596633795
1,1,1,1,1,Villeray-Saint-Michel-Parc-Extension,45.54186,-73.63053,Entire townhouse,2,1,1,105,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,23,0,0,4.77,4.91,4.45,5,4.91,4.86,4.86,0,1,1,0,0,0.55,0,0,1,1341,1317,769,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,529,12167,7.201916317531627
1,15,15,1,1,Ville-Marie,45.51833,-73.5659,Entire rental unit,2,1,1,35,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,48,0,0,4.58,4.77,4.5,4.81,4.94,4.92,4.54,0,12,12,0,0,1.14,0,0,1,1341,1318,465,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2304,110592,7.201916317531627
0,1,1,1,1,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49433,-73.61328,Entire rental unit,4,2,1,64,12,31,12,12,31,31,12,31,1,0,0,0,0,2,0,0,5,5,5,5,5,5,5,1,1,1,0,0,0.05,0,0,1,2713,1339,1287,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,8,7.906178840394815
0,1,1,1,0,Saint-Laurent,45.52171,-73.7089,Entire condominium (condo),2,1,1,55,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,21,0,0,4.95,4.95,4.9,4.86,4.95,4.71,4.86,1,1,1,0,0,0.5,0,0,1,1341,1325,1185,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,441,9261,7.201916317531627
0,7,7,1,1,Le Plateau-Mont-Royal,45.51695,-73.57367,Entire rental unit,5,3,3,79,2,1125,2,2,1125,1125,2,1125,0,0,0,0,0,18,0,0,4.56,4.89,4.78,4.83,4.61,4.94,4.56,0,6,6,0,0,0.42,0,0,1,1359,1332,525,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,324,5832,7.215239978730097
0,2,2,1,1,Ville-Marie,45.49798,-73.57825,Entire rental unit,2,1,1,56,31,365,31,31,365,365,31,365,1,15,42,42,42,29,0,0,4.24,4.45,4.55,4.69,4.83,4.97,4.31,0,2,2,0,0,0.7,0,0,1,1628,1299,863,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,841,24389,7.395721608602045
0,24,24,1,1,Ville-Marie,45.51221,-73.56253,Entire rental unit,3,1,1,105,31,222,31,90,222,222,85.3,222,1,0,27,29,29,25,3,0,4.8,4.96,4.76,4.96,4.76,4.88,4.84,0,24,24,0,0,0.6,0,0,1,3018,1300,113,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,625,15625,8.012680929706839
0,1,1,1,1,Villeray-Saint-Michel-Parc-Extension,45.53566,-73.62024,Entire rental unit,4,1,2,75,4,1125,4,4,1125,1125,4,1125,1,0,0,0,0,3,0,0,4.33,5,5,5,5,5,4.33,0,1,1,0,0,0.07,0,0,1,2650,1319,1282,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,9,27,7.8826922062890254
0,2,2,1,1,Ville-Marie,45.50518,-73.564,Entire loft,3,1,1,119,1,31,1,1,31,31,1,31,1,0,0,0,0,43,0,0,4.45,4.57,4.1,4.71,4.83,4.81,4.5,0,1,1,0,0,1.03,0,0,1.5,1339,1306,830,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1849,79507,7.200424892944957
